root_id,hemisphere,type,column_id,x,y,p,q
720575940621916144,left,L2,21,-0.16666666666666674,0.6271186440677967,11,8
720575940621920892,left,L3,569,0.666666666666667,0.18644067796610164,-3,9
720575940621936225,left,L1,394,-0.7777777777777778,-0.288135593220339,3,-11
720575940621938017,left,L1,323,-0.38888888888888895,-0.9322033898305084,-10,-17
720575940621943649,left,L3,409,0.05555555555555558,-0.11864406779661019,-2,-1
720575940621947233,left,L1,77,0.2777777777777777,-0.18644067796610164,-5,0
720575940621959201,left,L3,479,-0.22222222222222232,0.3220338983050848,7,3
720575940622000038,left,L2,387,-0.05555555555555558,-0.5254237288135593,-7,-8
720575940622000822,left,L3,396,-0.11111111111111105,0.3220338983050848,6,4
720575940622003848,left,L3,445,-0.22222222222222232,0.2542372881355932,6,2
720575940622039261,left,L2,600,0.3333333333333335,-0.35593220338983056,-8,-2
720575940622059297,left,L3,489,-0.33333333333333337,0.3220338983050848,8,2
720575940622071813,left,L3,648,0.16666666666666674,0.22033898305084754,2,5
720575940622082428,left,L3,713,-0.6666666666666667,0.5254237288135593,14,2
720575940622086753,left,L1,539,-0.6111111111111112,0.4915254237288136,13,2
720575940622087350,left,L2,137,0.6111111111111112,-0.2542372881355932,-9,2
720575940622110529,left,L1,615,-0.7222222222222222,-0.2542372881355932,3,-10
720575940622111585,left,L3,157,-0.05555555555555558,-0.2542372881355932,-3,-4
720575940622111920,left,L2,754,-0.05555555555555558,-0.4576271186440678,-6,-7
720575940622113886,left,L3,546,0.3333333333333335,0.18644067796610164,0,6
720575940622114913,left,L3,444,0.4444444444444444,-0.35593220338983056,-9,-1
720575940622117921,left,L1,759,0.7777777777777779,0.4576271186440677,0,14
720575940622122849,left,L3,524,0.4444444444444444,-0.6949152542372881,-14,-6
720575940622124129,left,L3,413,-0.16666666666666674,-0.2542372881355932,-2,-5
720575940622133942,left,L2,740,0.22222222222222232,-0.288135593220339,-6,-2
720575940622139302,left,L2,20,0.38888888888888906,-0.38983050847457623,-9,-2
720575940622146032,left,L2,228,-0.7222222222222222,0.016949152542372836,7,-6
720575940622158145,left,L2,593,0.3333333333333335,-0.4915254237288136,-10,-4
720575940622164001,left,L1,205,0.5555555555555554,-0.22033898305084743,-8,2
720575940622164662,left,L1,772,0.11111111111111116,0.38983050847457634,5,7
720575940622174902,left,L1,196,-0.11111111111111105,0.2542372881355932,5,3
