root_id,hemisphere,type,column_id,x,y,p,q
720575940611749233,right,L1,244,0.4444444444444444,-0.423728813559322,-2,-10
720575940611758741,right,L1,198,-0.6666666666666667,0.05084745762711873,-5,7
720575940611760994,right,L2,157,0.05555555555555558,-0.2542372881355932,-3,-4
720575940611796690,right,L1,399,0.4444444444444444,-0.8305084745762712,-8,-16
720575940611833208,right,L2,753,0.3333333333333335,0.7966101694915255,15,9
720575940611853522,right,L2,19,0.7222222222222221,0.5593220338983051,15,2
720575940611913170,right,L2,662,-0.2777777777777778,-0.05084745762711862,-3,2
720575940611964330,right,L2,9,-0.5,0.2881355932203389,0,9
720575940611994066,right,L2,236,0.11111111111111116,0.11864406779661008,3,1
720575940612010865,right,L3,150,0.8333333333333333,0.15254237288135597,10,-5
720575940612012714,right,L2,573,-0.4444444444444444,0.4576271186440677,3,11
720575940612019150,right,L1,35,-0.11111111111111105,-0.8305084745762712,-13,-11
720575940612075618,right,L3,360,0.5,0.6271186440677967,14,5
720575940612083057,right,L3,587,-0.4444444444444444,0.728813559322034,7,15
720575940612105329,right,L2,795,-0.7222222222222222,-0.728813559322034,-17,-4
720575940612196194,right,L2,287,0.5,0.423728813559322,11,2
720575940612198513,right,L2,644,0.666666666666667,0.5932203389830508,15,3
720575940612277454,right,L1,317,0.5555555555555554,-0.15254237288135597,3,-7
720575940612289890,right,L3,730,-0.7777777777777778,-0.016949152542372836,-7,7
720575940612306382,right,L1,311,0.7222222222222221,0.4915254237288136,14,1
720575940612306867,right,L3,350,-0.16666666666666674,0.4915254237288136,6,9
720575940612325299,right,L1,615,0.7222222222222221,-0.2542372881355932,3,-10
720575940612345038,right,L3,504,0.16666666666666674,0.2881355932203389,6,3
720575940612349363,right,L1,168,0.05555555555555558,0.5593220338983051,9,8
720575940612369614,right,L2,207,-0.16666666666666674,0.9661016949152543,13,16
720575940612374737,right,L3,142,0.22222222222222232,-0.6271186440677966,-7,-11
720575940612399822,right,L3,260,0.2777777777777777,0.6271186440677967,12,7
720575940612437454,right,L2,722,-0.7222222222222222,-0.5254237288135593,-14,-1
720575940612448790,right,L1,792,-0.888888888888889,0.05084745762711873,-7,9
720575940612452978,right,L3,67,0.16666666666666674,-0.4576271186440678,-5,-8
720575940612464882,right,L3,542,-0.7222222222222222,-0.4576271186440678,-13,0
720575940612487630,right,L3,379,-0.38888888888888895,-0.5932203389830508,-12,-5
720575940612488089,right,L3,750,-0.4444444444444444,-0.8305084745762712,-16,-8
720575940612502514,right,L3,591,-0.38888888888888895,-0.11864406779661019,-5,2
720575940612526997,right,L1,385,0.3333333333333335,-0.6271186440677966,-6,-12
720575940612580761,right,L3,405,-0.33333333333333337,0.3220338983050848,2,8
720575940612595349,right,L1,226,-0.6111111111111112,0.6271186440677967,4,15
720575940612637809,right,L1,583,-0.38888888888888895,-0.864406779661017,-16,-9
720575940612641649,right,L1,750,-0.4444444444444444,-0.8305084745762712,-16,-8
720575940612646642,right,L1,164,0.11111111111111116,-0.0847457627118644,0,-2
720575940612647025,right,L1,62,-0.05555555555555558,-1.0,-15,-14
720575940612648817,right,L2,362,-0.22222222222222232,-0.6949152542372881,-12,-8
720575940612654771,right,L1,193,0.5555555555555554,0.11864406779661008,7,-3
720575940612661683,right,L1,339,-0.7222222222222222,0.35593220338983045,-1,12
720575940612680817,right,L1,480,-0.38888888888888895,-0.6610169491525424,-13,-6
720575940612708010,right,L2,623,-0.16666666666666674,0.423728813559322,5,8
720575940612715175,right,L3,391,-0.5,-0.11864406779661019,-6,3
720575940612717461,right,L3,616,0.2777777777777777,0.4915254237288136,10,5
720575940612733667,right,L1,159,-0.8333333333333333,0.22033898305084754,-4,11
720575940612753557,right,L1,700,-0.6111111111111112,0.4915254237288136,2,13
720575940612765462,right,L1,697,-0.11111111111111105,-0.7627118644067796,-12,-10
